,video_id,title,channel_title,category_id,tags,views,likes,dislikes,comment_total
209,4gKhm09PKPQ,The rise and fall of the American fallout shelter,Vox,25,test_tag,1753173,53902,1394,5836
210,4hqqFqcr1K8,BATTLEGROUNDS The Movie! (Official Fake Trailer),nigahiga,24,test_tag,4574155,335466,5004,29453
211,4k56sdESwHQ,Lecrae - Facts (Audio),LecraeVEVO,10,test_tag,635472,20090,495,2652
212,4kX7iBnoivA,Blade Runner 2049 - Movie Review,Jeremy Jahns,24,test_tag,1918818,69323,2764,9875
213,4kmSATD25iY,Pumpkin Spice Oreo Taste Test!,iJustine,22,test_tag,844734,36959,2026,9096
214,4qxqtwNu7wg,Jessie J - Not My Ex (Audio),JessieJVEVO,10,test_tag,1586814,94705,1361,5542
215,4v38ugGj3u0,Suburbicon - Trailer 2,Deadline Hollywood,24,test_tag,30851,261,65,49
216,4xbFVdoRzLQ,How To Stop A North Korean Nuclear Missile,Real Engineering,28,test_tag,1438907,50918,1406,5616
217,4yCkkOvIkUI,EXCLUSIVE: Zonnique - Patience [Teaser],YBF Chic,24,test_tag,12905,59,43,25
218,4z4xoO-NGUg,"Adrian Peterson:'The Sky Is The Limit' | Cardinals vs Buccaneers Week 6 | Oct 15, 2017",NFL Interviews,22,test_tag,192998,1750,271,660
219,50JL8DEeeS4,Almost Like Praying (feat. Artists for Puerto Rico),Lin-Manuel Miranda - Topic,10,test_tag,613110,24897,889,2121
220,56kiI-JKSdY,Confession: I'm Always SWEATY! Hyperhidrosis Tips! | Jackie Aina,Jackie Aina,26,test_tag,547289,43658,610,10413
221,57-gdzXqkRc,Justin Theroux Weighs In on the Argument Over Jennifer Aniston’s Best Friend,TheEllenShow,24,test_tag,128415,1576,63,125
222,5CHJbMnLPKw,WTF Happened at the 2017 Emmys!? - ETC Live!,ETC Show,24,test_tag,191770,3547,425,813
223,5CZAmbA4SfU,Black Mirror & Friends | The One Where Ross Invents San Junipero | Netflix,Netflix,24,test_tag,711376,20092,209,933
224,5DDB6YnVCoA,5 AMAZING FALL/AUTUMN THEMED CUPCAKES IN 5 MINUTES- The Scran Line,The Scran Line,26,test_tag,112191,6772,66,391
225,5DG26XDPpB8,How To Make Grass Rope [Improved Method],NightHawkInLight,27,test_tag,159897,8417,69,718
226,5F_utV45MT0,Why The Insane Clown Posse Is Marching On Washington: We're Not A Gang | TIME,TIME,25,test_tag,26002,503,72,175
227,5GNcAkpN9tA,Scott Kelly Answers Astronaut Questions From Twitter | Tech Support | WIRED,WIRED,28,test_tag,83115,3669,50,262
228,5IG15ff4Zkk,Lobo Football Press Conference,New Mexico Lobos,17,test_tag,7327,44,7,28
229,5IP8jQNXDOo,Girlfriend Of Vegas Shooter Arrives At LAX From Philippines For Questioning,CBS Los Angeles,25,test_tag,935716,3591,1664,4389
230,5JcZsNxT2BM,Exotic Animals in Ancient Rome,Sam O'Nella Academy,22,test_tag,962853,65569,856,6322
231,5LXqVd_0cjs,Siblings Baby Shark Remix Dance | Ranz and Niana,Niana Guerrero,24,test_tag,2079490,86513,1882,4495
232,5NX-U36VDis,Building the Ultimate PS4 Pro,Austin Evans,28,test_tag,3671279,134534,6456,19481
233,5PJWCe92K1E,Academy Anecdotes (School Stories),TheOdd1sOut,23,test_tag,7048321,362582,5306,78216
234,5PaDeyRNUyc,Introducing the Kylie Cosmetics Fall Lip Kits,Kylie Cosmetics,22,test_tag,11497691,366042,32848,37619
235,5QCv3dJBPyQ,Recreating My FIRST Makeup Tutorial! | Jackie Aina,Jackie Aina,26,test_tag,1795620,150696,1479,16398
236,5Tb5-Djj4Sg,Saquon Barkley - 2017 Highlights,GoPSUtv,17,test_tag,7510,13,0,0
237,5Vd10gwNJRs,Frankie and​ ​Witney’s - Quickstep - Dancing with the Stars,Dancing With The Stars,24,test_tag,1293196,6345,67,347
238,5Wiio4KoGe8,Maroon 5 - What Lovers Do ft. SZA,Maroon5VEVO,10,test_tag,27454946,1162091,21527,67895
239,5Xe0Qd6bUFo,Foo Fighters Carpool Karaoke,The Late Late Show with James Corden,24,test_tag,26572024,554985,10760,44713
240,5XpbCWsHWKQ,Anne-Marie - Heavy [Official Audio],IAmAnneMarie,10,test_tag,312921,22489,231,1351
241,5Zs_5VghD6U,Brett Eldredge - The Long Way (Official Music Video),Brett Eldredge,10,test_tag,7504683,57726,3365,3168
242,5al17hlhowA,Boyfriend Buys My Outfits | Grav3yardgirl,grav3yardgirl,26,test_tag,846875,67129,703,12503
243,5cyiXm7vAgc,Pregnancy Terminology with Dan & Phil! | MOTHERHOOD,Sprinkleofglitter,26,test_tag,2839325,281545,1815,23499
244,5e0LMJRJFaY,Rocket Wave Microwavable Notebook- Does This Thing Really Work?,grav3yardgirl,26,test_tag,1312268,45045,1242,7796
245,5eSSL8hRU_E,Kelly Clarkson Talks American Idol & Dr. Luke | Interview,Z100 is New York,10,test_tag,247255,1327,22,156
246,5fYkPljB9Zk,Making a Sword with THERMITE!,TheBackyardScientist,28,test_tag,3412568,130462,3164,18622
247,5fsEPf_Uuao,COUPLE'S FIRST MERCH!!!!,LaurDIY,26,test_tag,3102508,153084,1383,15986
248,5gH8iXNW8wE,Celebrating Selena Quintanilla,googledoodles,10,test_tag,657842,57230,1914,0
249,5ggZ9jIHnr8,Alesso & Anitta - Is That For Me (Official Video),Alesso,10,test_tag,72856354,3565921,586635,506042
250,5hphhsrctwY,Sofía Vergara Gives Stephen Her Underwear,The Late Show with Stephen Colbert,24,test_tag,1601967,16093,1316,2502
251,5jRYB3nGxmc,Cassini Burns into Saturn After Grand Finale | Out There,The New York Times,28,test_tag,168244,4662,113,572
252,5kZi3J2S52E,The Final Steps of Making Pyrimethamine (Daraprim),NurdRage,27,test_tag,461007,15842,94,1567
253,5mdk5oz6l3w,Pixel 2: Squeeze to access features (CNET News),CNET,43,test_tag,16985,225,17,74
254,5mgGrx8uaRQ,Glass elevator in the Steve Jobs Theater,Steve Kovach,22,test_tag,1742560,11178,6042,3327
255,5otKiSs3AeY,5 Days Of DIY Halloween Costumes | Try Living With Lucie | Refinery29,Refinery29,26,test_tag,94226,2757,105,326
256,5pvkw5KkQuw,콜린퍼스가 직접 말해주는 신사답게 옷입는법!!?,영국남자 Korean Englishman,23,test_tag,2993929,83998,897,7112
257,5qkgFES0r-U,LEAVING YOUTUBE... chit chat get ready with me,James Charles,24,test_tag,2661103,116774,10761,11628
258,5qlSfNVp3fU,Crazy Lion Plays Fetch Like a Dog!,Cole and Marmalade,15,test_tag,1311748,35953,899,1838
259,5ywKal6-anc,"Gigi Hadid Loses High Heel During Fashion Week, Walks It Off Like a Pro | TMZ",TMZ,24,test_tag,703750,2921,2196,1042
260,5z3vPi7YhSA,Organizer Gives You More Sink Space,INSIDER,19,test_tag,26102,416,16,51
261,62cWuFjzOgs,Apple Watch Series 3 hands-on live from Apple Event 2017,Engadget,28,test_tag,112272,748,104,324
262,64G7jEqX2vc,Tom Petty  - I Won't Back Down live Hollywood Bowl 09.25.2017,Nini McNean,10,test_tag,244531,1873,41,492
263,658YZO_CmOk,"A Primer On Puerto Rico | October 4, 2017 Act 1 | Full Frontal on TBS",Full Frontal with Samantha Bee,22,test_tag,3177284,43610,8209,5702
264,65fZOBR0pmM,Tamar Braxton - Blind,TamarbraxtonVEVO,10,test_tag,699878,27924,921,4170
265,66Wcyu73MAY,"Roussel & Schenn engage in hilarious, punchless fight",SPORTSNET,17,test_tag,167474,566,22,185
266,6ErzVDwcla0,Uplifted Alex – EA Sports FIFA18,Coca-Cola,17,test_tag,30893,494,64,50
267,6FgoZiTT52w,UNICORN RAINBOW POOP COOKIES - NERDY NUMMIES,Rosanna Pansino,26,test_tag,1920434,90840,1315,19675
268,6HXaooyXjds,Eli Lieb - Kissing Your Tattoos (Lyric video),Eli Lieb,10,test_tag,51349,5592,35,555
269,6IlVWeI_0yo,Audi Think Faster: Episode 2 Featuring Elizabeth Banks,Audi USA,2,test_tag,137041,695,159,158
270,6JV_q-vrfBw,"Athletes, fans divided over Trump's Kaepernick comments",ABC News,25,test_tag,491459,5281,7718,12947
271,6L-nhETPAfY,Am I A Fish?,Studio C,23,test_tag,1489485,51225,2437,6681
272,6O7x7-srbHI,CHEMOTHERAPY HIT ME HARD (My First Cycle),Wil Dasovich,22,test_tag,1419590,53575,537,8120
273,6QZiqFAeK_g,Lindsey Vonn | UNLIKE ANY,Under Armour,17,test_tag,598430,170,32,18
274,6SaFJLHa-Vk,Make it Real: Kingsman Umbrella Gun!,the Hacksmith,1,test_tag,556461,27542,295,2967
275,6Vb6Z9i5sHs,На учениях «Запад-2017» на полигоне в Ленобласти боевой вертолет попал ракетами по зрителям,Мегаполис,2,test_tag,1019500,2642,359,2063
276,6cnobaJFY-M,The Voice 2017 - And Your 4th Coach Is… (Digital Exclusive),The Voice,24,test_tag,1280749,14918,978,3070
277,6eHExt8C0qw,PROFESSOR MARSTON & THE WONDER WOMEN | Final Trailer,Annapurna Channel,1,test_tag,2156460,2067,661,816
278,6gwM9v_OwUc,ELDERS REACT TO RUPAUL’S DRAG RACE,FBE,24,test_tag,3811483,153960,4283,24031
279,6l5P7jHUcjI,The In-N-Out 100x100 Burger Challenge,BuzzFeedBlue,22,test_tag,4982804,76930,6463,8326
280,6lsPIlsbqsM,Will Sterling K Brown Be Part Of ‘American Crime Story: Katrina’? | WWHL,Watch What Happens Live with Andy Cohen,24,test_tag,41801,283,41,41
281,6qCqrODw1nM,The Babysitter | Official Trailer [HD] | Netflix,Netflix,24,test_tag,737023,11071,1658,1692
282,6u9LNN9HwC4,Everything You Missed In The Last Jedi Trailer,Looper,24,test_tag,4451127,36371,2931,7618
283,6v-oVPROexw,Alec Benjamin - The Wolf and the Sheep (Rough),Alec Benjamin,10,test_tag,79964,12331,13,3599
284,6v3BWoddSgk,I Buy My Boyfriends Outfits,JennaMarbles,23,test_tag,12000470,884676,5140,95217
285,6vGg-jJl30A,THIS MADE MY DAD CRY! | Story of my Comeback Competition,Nile Wilson,17,test_tag,400025,25087,240,1764
286,6x62O8A8qHw,ALL THE MONEY IN THE WORLD - Official Trailer (HD),Sony Pictures Entertainment,24,test_tag,4941761,19315,855,2569
287,6z-X4r5JkyI,BOYFRIEND BUYS MY OUTFITS!,shane,22,test_tag,12121586,858785,4468,70152
288,7-z55AKa07U,DIY FIVE CRAZY DONUT BURGERS,HellthyJunkFood,24,test_tag,631048,16658,547,2244
289,735_W3zsIw4,This drone that carries your child is terrifying,Simone Giertz,28,test_tag,615216,33528,1490,3128
290,73kIG3HcFq0,Her - Building a Beautiful Future,kaptainkristian,22,test_tag,697102,55815,394,4872
291,74zJ4scJzNs,The Insane Full House Theory That Might Be True,Cracked,23,test_tag,7567250,107122,34797,17572
292,76WkDuiAjeY,TROPHY CAKE ft Lindsey Stirling and Mark! - (Dancing with the Stars) - NERDY NUMMIES,Rosanna Pansino,26,test_tag,2612830,120372,1252,23208
293,7Ag2oDIeLvo,1976 Buick Skyhawk Commercial,OsbornTramain,22,test_tag,3461,30,0,13
294,7Cn0-CwintU,Kim Kardashian West Answers Ellen’s Burning Questions,TheEllenShow,24,test_tag,3288330,51134,7305,3535
295,7D4-49pkEWY,Thrust SSC - still the only car to travel faster than the speed of sound,"BLOODHOUND SSC - 1,000 mph car",28,test_tag,426084,4557,272,666
296,7DV7TS3XB94,Melipona Bee Defies Evolution,explorationfilms,28,test_tag,101104,1018,252,913
297,7GmcH_Lmkvw,Blake Shelton - I'll Name the Dogs (Behind The Scenes),Blake Shelton,10,test_tag,150911,3708,96,241
298,7Gw-lN270qs,Full Face Of First Impressions | Testing New Makeup | Beauty With Mi,Refinery29,26,test_tag,30188,688,61,171
299,7Hf1sDPY85A,LeBron James - Full Press Conference - 2017 Cavaliers Media Day | 2017-18 NBA Season,Ximo Pierto,17,test_tag,619723,7398,1753,3606
300,7KS2oJPzeZk,Darci Lynne and Terry Fator Deliver An Unbelievable Performance - America's Got Talent 2017,America's Got Talent,24,test_tag,19735387,205727,10328,16375
301,7KbjNfCV-lY,I Dressed Like It Was 1987,Safiya Nygaard,22,test_tag,5274051,286305,2813,36598
302,7LhdGh1Oy34,Perfect Party: 30,Crate and Barrel,26,test_tag,154065,1003,1044,0
303,7Lyo5dCig-U,BBC Anchor Gets LOST on Camera (News Blooper),NewsFunnies,25,test_tag,533420,4813,242,522
304,7TN09IP5JuI,Terry Crews Hallucinates While Eating Spicy Wings | Hot Ones,First We Feast,26,test_tag,20785005,869092,8855,114701
305,7TVLt0sbBO0,Sasha​​ and​ ​Gleb’s - Samba - Dancing with the Stars,Dancing With The Stars,24,test_tag,80984,1516,16,145
306,7V1J_MDi9Lg,Husky's First Howl,TheAmazingTen,22,test_tag,3526292,130718,1462,8214
307,7Y-U9NN6-N4,EVERY HIGH SCHOOL CLIQUE EVER,Smosh,23,test_tag,6043535,201592,7025,12751
308,7YAAyUFL1GQ,Fall Out Boy - The Last Of The Real Ones,FallOutBoyVEVO,10,test_tag,10712661,643359,11007,66050
309,7Z14Rc1vR7U,I'm Gonna Git You Sucka Trailer 1988,Video Detective,24,test_tag,20416,42,2,4
310,7_GaeAoLMWY,Keyshia Cole Performs Incapable,Wendy Williams,24,test_tag,106467,3140,123,637
311,7_HboVYEkWw,Rick and Morty Szechuan Sauce Riot in LA,Not Dan Harmon,22,test_tag,756137,3526,1758,7647
312,7bdZn5MKugo,"NYFW, LIMO RIDES & A BIG UNBOXING | Carli Bybel",Carli Bybel,26,test_tag,2081277,81720,3091,11088
313,7e4vFMJmBIc,The Chaos President Cold Open - SNL,Saturday Night Live,24,test_tag,16483710,156565,37461,37191
314,7esz7R9p_40,Tiësto & John Christian - Scream (Official Video),Tiësto,10,test_tag,311088,17854,426,684
315,7k8PFMQQIxI,Dragon Age Inquisition - The Dawn Will Come - Peter Hollens Virtual Choir feat. 500+ Patrons!,Peter Hollens,10,test_tag,475596,46534,263,8748
316,7nh2Ra-5kY8,2017 US Open: Sloane Stephens Takes The Title,US Open Tennis Championships,17,test_tag,241744,1498,97,849
317,7pOXunRYJIw,"See Through Suppressor in Super Slow Motion (110,000 fps)  - Smarter Every Day 177",SmarterEveryDay,28,test_tag,6545736,161678,3955,6120
318,7qLrKUtV0Kw,Not a baby brother!,Siobhan O'Brien,22,test_tag,681934,1667,431,644
319,7uOvL5eLpeE,Jeremy Camp - Never Stopped Loving,JeremyCampVEVO,10,test_tag,193097,11020,117,787
320,7wsYiuNERZA,"Early THOR Reactions Are Outstanding, Zelda Movie Chances - The John Campea Show",John Campea,24,test_tag,87509,3696,143,2391
321,7wwTAo01AKs,Jesse Williams Calls Pregame National Anthem 'A Scam' Convincing Americans 'To Go Overseas and Kill',Fan Dick,25,test_tag,166799,863,1498,1048
322,7xCQ4B40wOc,How to Explode a Pumpkin - Don't Actually Do This,William Osman,28,test_tag,228588,12473,89,1115
323,8-M7WA1qX1g,finding out i can never run again,CaseyNeistat,22,test_tag,16371260,578326,75943,61566
324,81OBIsQoQIc,한국 치맥을 처음 먹어본 킹스맨 배우들의 반응!?,영국남자 Korean Englishman,23,test_tag,5256789,160971,1336,22247
325,82t9Tk9dUHs,Fidget spinner spinning in space!,NASA Johnson,28,test_tag,10244923,97861,7787,24315
326,83ZrTybo2t4,Dog Reunites With Best Friend | The Dodo,The Dodo,15,test_tag,719645,20541,413,1426
327,86eoHaPREmE,"Top 10 Raw moments: WWE Top 10, September 25, 2017",WWE,17,test_tag,1874186,32922,1549,3253
328,86pvsOPUmD4,Snapchat augmented reality ART launch video with Jeff Koons,Josh Constine,22,test_tag,31076,22,50,38
329,87r1IvEI51c,So I started my friends' bathroom fan...,Émile Paquette,22,test_tag,110391,203,34,45
330,88IdVnUESJw,"50 Cent Confronts Ebro + Keeps It Real On ‘4:44’, Trump & Mayweather",HOT 97,10,test_tag,2792697,30019,1643,7009
331,88wD_C_m9gM,Blac Chyna Shaking Her Deflated Cakes Onstage at Amber Rose's Slutwalk 2017,Daily Exclusive,24,test_tag,6195,17,8,19
332,8F_eHiMYQjg,Saquon Barkley 85-Yard Touchdown vs. Georgia State,Big Ten Network,17,test_tag,55523,278,4,102
333,8I0pqPWfjWU,The Greatest Nancy Panel Ever Drawn,Glyph Jockey,1,test_tag,28613,105,13,30
334,8I1B4n_8Cto,Beck - Colors (Slime Visualizer),BeckVEVO,10,test_tag,1010830,26230,730,3181
335,8I8G5XQI9_w,BUG PUPPET + DRUM PADS,barnabydixon,1,test_tag,141786,16895,99,1407
336,8Lv3tW7bWzU,Emily's Recommended Reading!,thebrainscoop,27,test_tag,58786,5327,36,975
337,8NArIVIQ4BI,soap tips,bill wurtz,22,test_tag,8432739,863907,18573,85953
338,8PDnSzf_TV8,Google Pixelbook first look,The Verge,28,test_tag,2427203,36554,2076,5970
339,8QKP7LXWlHk,Is Vegan Ramen any Good?,Simon and Martina,19,test_tag,587622,28353,282,3176
340,8QgMh02JvS8,The $80 Smartphone Challenge,Austin Evans,28,test_tag,783956,24320,921,3543
341,8RQDPwODja4,Tove Lo - Disco Tits,ToveLoVEVO,10,test_tag,2967558,113725,4488,9725
342,8RlChzDl1Tw,"Eat, Clay, Love | Original Short Film",Julien Solomita,24,test_tag,1257262,204190,3190,19474
343,8V3B85bfVFI,Incredible Invisible Frog!,Brave Wilderness,15,test_tag,4654426,97133,1789,14198
344,8VzoqU5IQT4,LeBron James Fearless | Intel,Intel,28,test_tag,142699,530,72,110
345,8Wb9KYnNxUc,Draymond Green: I don't know how serious the Rockets take defense,NBA Highlights · YouTube,17,test_tag,394588,946,763,1062
346,8WyDjXSLg88,Burning Man - My Playa Girlfriend,Jesse,24,test_tag,3999819,260189,7361,21375
347,8ZRCdfaAIy0,"DON'T Buy The iPhone 8, Buy The iPhone 8.",Unbox Therapy,28,test_tag,12272722,643616,128498,105946
348,8bNXD4q5FCE,Tracking Tropical Storm Nate 10/5,CBS Miami,25,test_tag,18001,53,9,36
349,8bOuVjbcTgs,Why the Future Could Mean Delivery Straight Into Your Fridge,Walmart,27,test_tag,147381,210,346,50
350,8bSCIUAeLis,Microsoft DevCast 1993,VHS Video vault,24,test_tag,142770,1083,86,627
351,8bpaM9NeFrk,Blake Lively's Daughter Eats Raw Meat Like a White Walker,The Tonight Show Starring Jimmy Fallon,23,test_tag,7552182,98004,3508,2384
352,8d2Xw8BaoG8,Now Is the Time to Do Something,CollegeHumor,23,test_tag,1890692,85426,29051,24405
353,8fH_PAi6Yf4,RIHANNA FENTY BEAUTY My First Impressions Full Face + Review For Dark Skin | MsDebDeb,Ms Deb Deb,26,test_tag,2245978,78063,3183,2989
354,8foCW6zxlRc,"Creativity Gets You Noticed, feat. Tango Squad  – adidas",adidas,17,test_tag,4906976,2473,1582,36
355,8hAdOYDoo4c,First Look! Ellen Scores Deleted Scenes from Taylor Swift's 'Look What You Made Me Do',TheEllenShow,24,test_tag,21470812,700085,16019,21103
356,8hP6WROycAU,One More Light (Official Lyric Video) - Linkin Park,Linkin Park,10,test_tag,7901161,749638,4585,52248
357,8ijNvyEbQ_g,Frankie and​ ​Witney’s - Cha​ ​Cha - Dancing with the Stars,Dancing With The Stars,24,test_tag,9426,413,15,81
358,8kpD3XCp49o,iPhone 8 Plus vs. Galaxy Note 8 Speed Test,PhoneBuff,28,test_tag,1392143,32144,3265,13429
359,8ndhidEmUbI,TOMB RAIDER - Official Trailer #1,Warner Bros. Pictures,24,test_tag,47226015,380595,101171,110874
360,8oyf8Ecwo-Y,"Daniel Brühl, Luke Evans and Dakota Fanning: The Alienist Official Trailer #2 [2018] | TNT",TNT,24,test_tag,3350610,5968,263,701
361,8pB3tiuwFT4,Gal Gadot Can't Compare to Sam Smith - SNL,Saturday Night Live,24,test_tag,151550,2813,87,262
362,8rhb5wTCero,dodie - 6/10,dodieVEVO,10,test_tag,2259437,379971,2231,37490
363,8rlfu6UX5D0,Worst Nap Ever | Lele Pons,Lele Pons,23,test_tag,11233718,568787,22832,30608
364,8ropWor8aAM,Darci Lynne: Kid Ventriloquist Sings With A Little Help From Her Friends - America's Got Talent 2017,America's Got Talent,24,test_tag,480140,16659,538,2121
365,8vb8E7QTSCU,Carmelo Anthony will start as PF for Thunder | ESPN,ESPN,17,test_tag,26827,468,12,242
366,8wNr-NQImFg,"The Check In: HUD, Ben Carson and Hurricanes",Late Night with Seth Meyers,23,test_tag,3054016,36662,1527,3689
367,8z2RgsLSn-c,Miley Cyrus Opens The Tonight Show with Moving Performance of No Freedom,The Tonight Show Starring Jimmy Fallon,23,test_tag,2784460,68024,1456,4977
368,93VNOKdy7Hw,James Has to Kiss & Tell This Time,The Late Late Show with James Corden,24,test_tag,59848,1577,160,0
369,941Bl3oxk8Y,Invitation - Why Don't We [Official Music Video],Why Don't We,10,test_tag,4458059,350241,2742,49900
370,94U8bow4CU4,Umami Burger Jaden's Impossible Trio,Shawn Setaro,22,test_tag,3300,16,3,2
371,96LawfHPh6s,"250,000 DOMINOES! - The American Domino Record - Smarter Every Day 178",SmarterEveryDay,28,test_tag,3727785,110768,4462,22034
372,9CILSvf1snQ,GOLD DIVA MACARONS- The Scran Line,The Scran Line,26,test_tag,27794,1692,34,174
373,9E3wYGXnUqY,FULL FACE USING ONLY MIRANDA'S LIPSTICK!,PsychoSoprano,23,test_tag,9333683,350723,4165,37845
374,9EBgaxFfDA0,Scratching the $1300 dollar Apple Watch - is it really 'Sapphire'?,JerryRigEverything,26,test_tag,2111150,73255,2008,11742
375,9HIkG6vMk6E,WELCOME BABY TAIKA!,Bart & Geo,22,test_tag,2290459,166732,866,24002
376,9QZb-659ZfY,"CHIT CHAT GRWM | My Wedding Process, Wedding Dress & More!",mayratouchofglam,26,test_tag,166765,11644,122,1501
377,9QdaNUrq1EQ,Name That Song Challenge with Jared Leto,The Tonight Show Starring Jimmy Fallon,23,test_tag,1079782,18267,797,1868
378,9VQh4wJ76Dc,"What $1,800 Will Get You In NYC | Sweet Digs Home Tour | Refinery29",Refinery29,26,test_tag,21649,724,22,92
379,9VjKMTwFXMw,Carlos Vives - Pescaíto (Official Video),CarlosVivesVEVO,10,test_tag,3048311,72837,2394,3643
380,9W0WPPpCFaM,You have more than five senses,Vox,28,test_tag,209228,7829,237,762
381,9XgflsmKnK0,Can Demi Lovato remember her own lyrics?,BBC Radio 1,10,test_tag,4162828,126951,840,3738
382,9YyB6sQ4iwA,iPhone X and iPhone 8!,iJustine,28,test_tag,2024415,75079,4109,15744
383,9ZWUKMDjysc,Labrador Puppies Experience New Firsts Before Guide Dog Training | The Dodo LIVE,The Dodo,15,test_tag,58859,2387,81,168
384,9chSjcOM5og,Brian Lewerke's 14-Yard Touchdown vs. Michigan,Big Ten Network,17,test_tag,573104,2276,1362,894
385,9dobJDxPEzM,Billie Eilish - watch,BillieEilishVEVO,10,test_tag,506855,63826,584,9004
386,9e6WeQeBjOI,Dad Builds Palace For Dogs,Caters Clips,25,test_tag,10067,57,0,21
387,9eea7_7OBZQ,Sisters of Vegas gunman's girlfriend say he sent her to the Philippines so she wouldn't interfere,The Oregonian,25,test_tag,2376166,4927,1709,714
388,9fgtEM8-VTI,"The NRA Wants To Regulate 'Bump Stock' Gun Accessories, Paul Ryan Says We Need To Learn More | TIME",TIME,25,test_tag,390977,1640,3400,6553
389,9gBixJFcSJg,RICK AND MORTY SZECHUAN SAUCE VS HOMEMADE,HellthyJunkFood,24,test_tag,2823982,60035,6689,6650
390,9gpjRy3uDUM,Is Space Travel Possible??,ElectroBOOM,28,test_tag,1601312,145291,1544,17247
